Geo Code,Geo Name,Line Number
"24252130022","24250022",16980581
"24252130023","24250023",16982828
"24252130024","24250024",16985075
"24252130025","24250025",16987322
"24252130026","24250026",16989569
"24252130027","24250027",16991816
"24252130028","24250028",16994063
"24252130029","24250029",16996310
"24252130032","24250032",16998557
"24252130033","24250033",17000804
"24252130035","24250035",17003051
"24252130036","24250036",17005298
"24252130037","24250037",17007545
"24252130039","24250039",17009792
"24252130040","24250040",17012039
"24252130041","24250041",17014286
"24252130042","24250042",17016533
"24252130043","24250043",17018780
"24252130044","24250044",17021027
"24252130045","24250045",17023274
"24252130046","24250046",17025521
"24252130047","24250047",17027768
"24252130048","24250048",17030015
"24252130055","24250055",17032262
"24252130056","24250056",17034509
"24252130057","24250057",17036756
"24252130059","24250059",17039003
"24252130060","24250060",17041250
"24252130061","24250061",17043497
"24252130063","24250063",17045744
"24252130064","24250064",17047991
"24252130065","24250065",17050238
"24252130066","24250066",17052485
"24252130067","24250067",17054732
"24252130068","24250068",17056979
"24252130069","24250069",17059226
"24252130070","24250070",17061473
"24252130071","24250071",17063720
"24252130073","24250073",17065967
"24252130074","24250074",17068214
"24252130075","24250075",17070461
"24252130076","24250076",17072708
"24252130078","24250078",17074955
"24252130079","24250079",17077202
"24252130080","24250080",17079449
"24252130082","24250082",17081696
"24252130086","24250086",17083943
"24252130087","24250087",17086190
"24252130088","24250088",17088437
"24252130089","24250089",17090684
"24252130090","24250090",17092931
"24252130091","24250091",17095178
"24252130092","24250092",17097425
"24252130093","24250093",17099672
"24252130094","24250094",17101919
"24252130095","24250095",17104166
"24252130096","24250096",17106413
"24252130097","24250097",17108660
"24252130098","24250098",17110907
"24252130099","24250099",17113154
"24252130100","24250100",17115401
"24252130101","24250101",17117648
"24252130102","24250102",17119895
"24252130103","24250103",17122142
"24252130105","24250105",17124389
"24252130106","24250106",17126636
"24252130107","24250107",17128883
"24252130108","24250108",17131130
"24252130109","24250109",17133377
"24252130110","24250110",17135624
"24252130111","24250111",17137871
"24252130112","24250112",17140118
"24252130113","24250113",17142365
"24252130114","24250114",17144612
"24252130115","24250115",17146859
"24252130116","24250116",17149106
"24252130117","24250117",17151353
"24252130122","24250122",17153600
"24252130123","24250123",17155847
"24252130124","24250124",17158094
"24252130126","24250126",17160341
"24252130127","24250127",17162588
"24252130128","24250128",17164835
"24252130181","24250181",17167082
"24252130182","24250182",17169329
"24252130183","24250183",17171576
"24252130184","24250184",17173823
"24252130185","24250185",17176070
"24252130186","24250186",17178317
"24252130187","24250187",17180564
"24252130188","24250188",17182811
"24252130189","24250189",17185058
"24252130190","24250190",17187305
"24252130191","24250191",17189552
"24252130192","24250192",17191799
"24252130193","24250193",17194046
"24252130194","24250194",17196293
"24252130195","24250195",17198540
"24252130196","24250196",17200787
"24252130197","24250197",17203034
"24252130198","24250198",17205281
"24252130199","24250199",17207528
"24252130200","24250200",17209775
"24252130201","24250201",17212022
"24252130202","24250202",17214269
"24252130203","24250203",17216516
"24252130204","24250204",17218763
"24252130205","24250205",17221010
"24252130206","24250206",17223257
"24252130207","24250207",17225504
"24252130208","24250208",17227751
"24252130209","24250209",17229998
"24252130210","24250210",17232245
"24252130211","24250211",17234492
"24252130212","24250212",17236739
"24252130213","24250213",17238986
"24252130214","24250214",17241233
"24252130215","24250215",17243480
"24252130216","24250216",17245727
"24252130217","24250217",17247974
"24252130218","24250218",17250221
"24252130219","24250219",17252468
"24252130220","24250220",17254715
"24252130221","24250221",17256962
"24252130222","24250222",17259209
"24252130223","24250223",17261456
"24252130224","24250224",17263703
"24252130225","24250225",17265950
"24252130226","24250226",17268197
"24252130227","24250227",17270444
"24252130228","24250228",17272691
"24252130229","24250229",17274938
"24252130230","24250230",17277185
"24252130231","24250231",17279432
"24252130232","24250232",17281679
"24252130233","24250233",17283926
"24252130234","24250234",17286173
"24252130235","24250235",17288420
"24252130236","24250236",17290667
"24252130237","24250237",17292914
"24252130238","24250238",17295161
"24252130239","24250239",17297408
"24252130240","24250240",17299655
"24252130241","24250241",17301902
"24252130242","24250242",17304149
"24252130243","24250243",17306396
"24252130244","24250244",17308643
"24252130245","24250245",17310890
"24252130246","24250246",17313137
"24252130247","24250247",17315384
"24252130248","24250248",17317631
"24252130249","24250249",17319878
"24252130250","24250250",17322125
"24252130252","24250252",17324372
"24252130253","24250253",17326619
"24252130254","24250254",17328866
"24252130255","24250255",17331113
"24252130256","24250256",17333360
"24252130257","24250257",17335607
"24252130258","24250258",17337854
"24252130259","24250259",17340101
"24252130260","24250260",17342348
"24252130261","24250261",17344595
"24252130262","24250262",17346842
"24252130263","24250263",17349089
"24252130264","24250264",17351336
"24252130265","24250265",17353583
"24252130266","24250266",17355830
"24252130267","24250267",17358077
"24252130268","24250268",17360324
"24252130269","24250269",17362571
"24252130270","24250270",17364818
"24252130271","24250271",17367065
"24252130272","24250272",17369312
"24252130273","24250273",17371559
"24252130274","24250274",17373806
"24252130275","24250275",17376053
"24252130276","24250276",17378300
"24252130277","24250277",17380547
"24252130278","24250278",17382794
"24252130279","24250279",17385041
"24252130280","24250280",17387288
"24252130281","24250281",17389535
"24252130282","24250282",17391782
"24252130283","24250283",17394029
"24252130284","24250284",17396276
"24252130285","24250285",17398523
"24252130286","24250286",17400770
"24252130287","24250287",17403017
"24252130288","24250288",17405264
"24252130289","24250289",17407511
"24252130290","24250290",17409758
"24252130291","24250291",17412005
"24252130292","24250292",17414252
"24252130293","24250293",17416499
"24252130294","24250294",17418746
"24252130295","24250295",17420993
"24252130296","24250296",17423240
"24252130297","24250297",17425487
"24252130298","24250298",17427734
"24252130299","24250299",17429981
"24252130300","24250300",17432228
"24252130301","24250301",17434475
"24252130302","24250302",17436722
"24252130303","24250303",17438969
"24252130304","24250304",17441216
"24252130305","24250305",17443463
"24252130306","24250306",17445710
"24252130307","24250307",17447957
"24252130308","24250308",17450204
"24252130309","24250309",17452451
"24252130310","24250310",17454698
"24252130311","24250311",17456945
"24252130312","24250312",17459192
"24252130313","24250313",17461439
"24252130314","24250314",17463686
"24252130315","24250315",17465933
"24252130316","24250316",17468180
"2426","La Nouvelle-Beauce",17470427
"2426005","Frampton",17472674
"24260050077","24260077",17474921
"24260050078","24260078",17477168
"2426010","Saints-Anges",17479415
"24260100075","24260075",17481662
"24260100076","24260076",17483909
"2426015","Vallée-Jonction",17486156
"24260150071","24260071",17488403
"24260150072","24260072",17490650
"24260150073","24260073",17492897
"24260150074","24260074",17495144
"2426022","Saint-Elzéar",17497391
"24260220067","24260067",17499638
"24260220068","24260068",17501885
"24260220069","24260069",17504132
"2426030","Sainte-Marie",17506379
"24260300051","24260051",17508626
"24260300052","24260052",17510873
"24260300053","24260053",17513120
"24260300054","24260054",17515367
"24260300055","24260055",17517614
"24260300056","24260056",17519861
"24260300057","24260057",17522108
"24260300058","24260058",17524355
"24260300059","24260059",17526602
"24260300060","24260060",17528849
"24260300061","24260061",17531096
"24260300062","24260062",17533343
"24260300063","24260063",17535590
"24260300064","24260064",17537837
"24260300065","24260065",17540084
"24260300066","24260066",17542331
"2426035","Sainte-Marguerite",17544578
"24260350079","24260079",17546825
"24260350080","24260080",17549072
"2426040","Sainte-Hénédine",17551319
"24260400050","24260050",17553566
"24260400081","24260081",17555813
"2426048","Scott",17558060
"24260480047","24260047",17560307
"24260480048","24260048",17562554
"24260480049","24260049",17564801
"2426055","Saint-Bernard",17567048
"24260550044","24260044",17569295
"24260550045","24260045",17571542
"24260550046","24260046",17573789
"24260550070","24260070",17576036
"2426063","Saint-Isidore",17578283
"24260630033","24260033",17580530
"24260630034","24260034",17582777
"24260630035","24260035",17585024
"24260630036","24260036",17587271
"2426070","Saint-Lambert-de-Lauzon",17589518
"24260700037","24260037",17591765
"24260700038","24260038",17594012
"24260700039","24260039",17596259
"24260700040","24260040",17598506
"24260700041","24260041",17600753
"24260700042","24260042",17603000
"24260700043","24260043",17605247
"2427","Robert-Cliche",17607494
"2427008","Saint-Victor",17609741
"24270080045","24270045",17611988
"24270080046","24270046",17614235
"24270080047","24270047",17616482
"24270080048","24270048",17618729
"24270080049","24270049",17620976
"2427015","Saint-Alfred",17623223
"24270150042","24270042",17625470
"2427028","Beauceville",17627717
"24270280032","24270032",17629964
"24270280033","24270033",17632211
"24270280034","24270034",17634458
"24270280035","24270035",17636705
"24270280036","24270036",17638952
"24270280037","24270037",17641199
"24270280038","24270038",17643446
"24270280039","24270039",17645693
"24270280040","24270040",17647940
"24270280041","24270041",17650187
"24270280043","24270043",17652434
"24270280044","24270044",17654681
"2427035","Saint-Odilon-de-Cranbourne",17656928
"24270350029","24270029",17659175
"24270350030","24270030",17661422
"24270350031","24270031",17663669
"2427043","Saint-Joseph-de-Beauce",17665916
"24270430058","24270058",17668163
"24270430059","24270059",17670410
"24270430060","24270060",17672657
"24270430061","24270061",17674904
"24270430062","24270062",17677151
"24270430063","24270063",17679398
"24270430064","24270064",17681645
"24270430065","24270065",17683892
"24270430066","24270066",17686139
"2427050","Saint-Joseph-des-Érables",17688386
"24270500057","24270057",17690633
"2427055","Saint-Jules",17692880
"24270550050","24270050",17695127
"2427060","Tring-Jonction",17697374
"24270600051","24270051",17699621
"24270600052","24270052",17701868
"24270600053","24270053",17704115
"2427065","Saint-Frédéric",17706362
"24270650054","24270054",17708609
"24270650055","24270055",17710856
"2427070","Saint-Séverin",17713103
